"","names","x","Ind.SNP","PC","Trait"
"4528","range",0.081318121342977,"F116im","PC1","HW_50 "
"4529","sum",66.8049405522782,"F116im","PC1","HW_50 "
"4530","median",0.670203654347551,"F116im","PC1","HW_50 "
"4531","mean",0.668049405522782,"F116im","PC1","HW_50 "
"4532","SE.mean",0.00148363271937452,"F116im","PC1","HW_50 "
"4533","CI.mean.0.95",0.00294384919171118,"F116im","PC1","HW_50 "
"4534","var",0.000220116604599864,"F116im","PC1","HW_50 "
"4535","std.dev",0.0148363271937452,"F116im","PC1","HW_50 "
"4536","coef.var",0.0222084281059049,"F116im","PC1","HW_50 "
"4537","nbr.val",100,"F116im","PC1","Lg "
"4538","nbr.null",0,"F116im","PC1","Lg "
"4539","nbr.na",0,"F116im","PC1","Lg "
"4540","min",0.0496012257842532,"F116im","PC1","Lg "
"4541","max",0.368335973406163,"F116im","PC1","Lg "
"4542","range",0.31873474762191,"F116im","PC1","Lg "
"4543","sum",20.1084892658689,"F116im","PC1","Lg "
"4544","median",0.201530481117057,"F116im","PC1","Lg "
"4545","mean",0.201084892658689,"F116im","PC1","Lg "
"4546","SE.mean",0.00615446601904729,"F116im","PC1","Lg "
"4547","CI.mean.0.95",0.0122117958029562,"F116im","PC1","Lg "
"4548","var",0.00378774519796078,"F116im","PC1","Lg "
"4549","std.dev",0.0615446601904729,"F116im","PC1","Lg "
"4550","coef.var",0.306063073047141,"F116im","PC1","Lg "
"4551","nbr.val",100,"F116im","PC1","OWA "
"4552","nbr.null",0,"F116im","PC1","OWA "
"4553","nbr.na",0,"F116im","PC1","OWA "
"4554","min",0.275521122289651,"F116im","PC1","OWA "
"4555","max",0.409516106831877,"F116im","PC1","OWA "
"4556","range",0.133994984542226,"F116im","PC1","OWA "
"4557","sum",33.2964304718048,"F116im","PC1","OWA "
"4558","median",0.330956688568646,"F116im","PC1","OWA "
"4559","mean",0.332964304718048,"F116im","PC1","OWA "
"4560","SE.mean",0.00272654235383046,"F116im","PC1","OWA "
"4561","CI.mean.0.95",0.00541005155768872,"F116im","PC1","OWA "
"4562","var",0.000743403320723133,"F116im","PC1","OWA "
"4563","std.dev",0.0272654235383046,"F116im","PC1","OWA "
"4564","coef.var",0.0818869264721717,"F116im","PC1","OWA "
"4565","nbr.val",100,"F116im","PC1","OWA18 "
"4566","nbr.null",0,"F116im","PC1","OWA18 "
"4567","nbr.na",0,"F116im","PC1","OWA18 "
"4568","min",-0.0102412444366895,"F116im","PC1","OWA18 "
"4569","max",0.283053016465279,"F116im","PC1","OWA18 "
"4570","range",0.293294260901968,"F116im","PC1","OWA18 "
"4571","sum",18.1699725448354,"F116im","PC1","OWA18 "
"4572","median",0.18943154164676,"F116im","PC1","OWA18 "
"4573","mean",0.181699725448354,"F116im","PC1","OWA18 "
"4574","SE.mean",0.00514548835881839,"F116im","PC1","OWA18 "
"4575","CI.mean.0.95",0.010209765225758,"F116im","PC1","OWA18 "
"4576","var",0.00264760504507355,"F116im","PC1","OWA18 "
"4577","std.dev",0.0514548835881839,"F116im","PC1","OWA18 "
"4578","coef.var",0.283186358489074,"F116im","PC1","OWA18 "
"4579","nbr.val",100,"F116im","PC1","OWA19 "
"4580","nbr.null",0,"F116im","PC1","OWA19 "
"4581","nbr.na",0,"F116im","PC1","OWA19 "
"4582","min",-0.328978053555946,"F116im","PC1","OWA19 "
"4583","max",0.077553307121986,"F116im","PC1","OWA19 "
"4584","range",0.406531360677932,"F116im","PC1","OWA19 "
"4585","sum",-8.82595049275854,"F116im","PC1","OWA19 "
"4586","median",-0.0799528185521202,"F116im","PC1","OWA19 "
"4587","mean",-0.0882595049275854,"F116im","PC1","OWA19 "
"4588","SE.mean",0.00549166256158384,"F116im","PC1","OWA19 "
"4589","CI.mean.0.95",0.0108966499470871,"F116im","PC1","OWA19 "
"4590","var",0.00301583576903016,"F116im","PC1","OWA19 "
"4591","std.dev",0.0549166256158384,"F116im","PC1","OWA19 "
"4592","coef.var",-0.622217693843808,"F116im","PC1","OWA19 "
"4593","nbr.val",100,"F116im","PC1","SDW_kg "
"4594","nbr.null",0,"F116im","PC1","SDW_kg "
"4595","nbr.na",0,"F116im","PC1","SDW_kg "
"4596","min",0.265551847138093,"F116im","PC1","SDW_kg "
"4597","max",0.440604978092702,"F116im","PC1","SDW_kg "
"4598","range",0.175053130954609,"F116im","PC1","SDW_kg "
"4599","sum",34.8172169385281,"F116im","PC1","SDW_kg "
"4600","median",0.351733605289238,"F116im","PC1","SDW_kg "
"4601","mean",0.348172169385281,"F116im","PC1","SDW_kg "
"4602","SE.mean",0.00335812815215913,"F116im","PC1","SDW_kg "
"4603","CI.mean.0.95",0.00666325480511371,"F116im","PC1","SDW_kg "
"4604","var",0.00112770246863237,"F116im","PC1","SDW_kg "
"4605","std.dev",0.0335812815215913,"F116im","PC1","SDW_kg "
"4606","coef.var",0.0964502176635228,"F116im","PC1","SDW_kg "
"4607","nbr.val",100,"F116im","PC1","SRD "
"4608","nbr.null",0,"F116im","PC1","SRD "
"4609","nbr.na",0,"F116im","PC1","SRD "
"4610","min",0.190835418608948,"F116im","PC1","SRD "
"4611","max",0.305866338413003,"F116im","PC1","SRD "
"4612","range",0.115030919804055,"F116im","PC1","SRD "
"4613","sum",25.542571455416,"F116im","PC1","SRD "
"4614","median",0.259959958362302,"F116im","PC1","SRD "
"4615","mean",0.25542571455416,"F116im","PC1","SRD "
"4616","SE.mean",0.00251429046032021,"F116im","PC1","SRD "
"4617","CI.mean.0.95",0.00498889775257937,"F116im","PC1","SRD "
"4618","var",0.00063216565188572,"F116im","PC1","SRD "
"4619","std.dev",0.0251429046032021,"F116im","PC1","SRD "
"4620","coef.var",0.0984352912434384,"F116im","PC1","SRD "
"4621","nbr.val",100,"F116im","PC1","TFN. "
"4622","nbr.null",0,"F116im","PC1","TFN. "
"4623","nbr.na",0,"F116im","PC1","TFN. "
"4624","min",-0.31396978952308,"F116im","PC1","TFN. "
"4625","max",0.0725529939367148,"F116im","PC1","TFN. "
"4626","range",0.386522783459795,"F116im","PC1","TFN. "
"4627","sum",-14.1180303093326,"F116im","PC1","TFN. "
"4628","median",-0.136161239688413,"F116im","PC1","TFN. "
"4629","mean",-0.141180303093326,"F116im","PC1","TFN. "
"4630","SE.mean",0.00654703541957132,"F116im","PC1","TFN. "
"4631","CI.mean.0.95",0.0129907386621501,"F116im","PC1","TFN. "
"4632","var",0.00428636727851214,"F116im","PC1","TFN. "
"4633","std.dev",0.0654703541957132,"F116im","PC1","TFN. "
"4634","coef.var",-0.463735753226386,"F116im","PC1","TFN. "
"4635","nbr.val",100,"F116im","PC1","Yld "
"4636","nbr.null",0,"F116im","PC1","Yld "
"4637","nbr.na",0,"F116im","PC1","Yld "
"4638","min",0.381533292120654,"F116im","PC1","Yld "
"4639","max",0.485950180926496,"F116im","PC1","Yld "
"4640","range",0.104416888805842,"F116im","PC1","Yld "
"4641","sum",43.819327434328,"F116im","PC1","Yld "
"4642","median",0.441531784044007,"F116im","PC1","Yld "
"4643","mean",0.43819327434328,"F116im","PC1","Yld "
"4644","SE.mean",0.00262601959034556,"F116im","PC1","Yld "
"4645","CI.mean.0.95",0.00521059258636168,"F116im","PC1","Yld "
"4646","var",0.000689597888887867,"F116im","PC1","Yld "
"4647","std.dev",0.0262601959034556,"F116im","PC1","Yld "
"4648","coef.var",0.0599283408509904,"F116im","PC1","Yld "
"4649","nbr.val",100,"F116im","PC1","Yld_1 "
"4650","nbr.null",0,"F116im","PC1","Yld_1 "
"4651","nbr.na",0,"F116im","PC1","Yld_1 "
"4652","min",0.332905264524534,"F116im","PC1","Yld_1 "
"4653","max",0.496483596783014,"F116im","PC1","Yld_1 "
"4654","range",0.16357833225848,"F116im","PC1","Yld_1 "
"4655","sum",43.8804098126414,"F116im","PC1","Yld_1 "
"4656","median",0.443091930050308,"F116im","PC1","Yld_1 "
"4657","mean",0.438804098126414,"F116im","PC1","Yld_1 "
"4658","SE.mean",0.00288581975499532,"F116im","PC1","Yld_1 "
"4659","CI.mean.0.95",0.00572609247708468,"F116im","PC1","Yld_1 "
"4660","var",0.000832795565832126,"F116im","PC1","Yld_1 "
"4661","std.dev",0.0288581975499532,"F116im","PC1","Yld_1 "
"4662","coef.var",0.0657655606982037,"F116im","PC1","Yld_1 "
"4663","nbr.val",100,"F116im","PC1","Yld_kg "
"4664","nbr.null",0,"F116im","PC1","Yld_kg "
"4665","nbr.na",0,"F116im","PC1","Yld_kg "
"4666","min",0.403059892383636,"F116im","PC1","Yld_kg "
"4667","max",0.539371443595741,"F116im","PC1","Yld_kg "
"4668","range",0.136311551212105,"F116im","PC1","Yld_kg "
"4669","sum",47.9007738180721,"F116im","PC1","Yld_kg "
"4670","median",0.48560625855489,"F116im","PC1","Yld_kg "
"4671","mean",0.479007738180721,"F116im","PC1","Yld_kg "
"4672","SE.mean",0.00263823051895723,"F116im","PC1","Yld_kg "
"4673","CI.mean.0.95",0.00523482171790757,"F116im","PC1","Yld_kg "
"4674","var",0.000696026027115734,"F116im","PC1","Yld_kg "
"4675","std.dev",0.0263823051895723,"F116im","PC1","Yld_kg "
"4676","coef.var",0.0550769916364456,"F116im","PC1","Yld_kg "
"4677","nbr.val",100,"F116im","PC1","fprinGW "
"4678","nbr.null",0,"F116im","PC1","fprinGW "
"4679","nbr.na",0,"F116im","PC1","fprinGW "
"4680","min",0.620018243957746,"F116im","PC1","fprinGW "
"4681","max",0.701290826939514,"F116im","PC1","fprinGW "
"4682","range",0.081272582981768,"F116im","PC1","fprinGW "
"4683","sum",66.6118649205298,"F116im","PC1","fprinGW "
"4684","median",0.66593835908682,"F116im","PC1","fprinGW "
"4685","mean",0.666118649205298,"F116im","PC1","fprinGW "
"4686","SE.mean",0.00151217954092677,"F116im","PC1","fprinGW "
"4687","CI.mean.0.95",0.00300049227894907,"F116im","PC1","fprinGW "
"4688","var",0.00022866869639975,"F116im","PC1","fprinGW "
"4689","std.dev",0.0151217954092677,"F116im","PC1","fprinGW "
"4690","coef.var",0.0227013542216669,"F116im","PC1","fprinGW "
"4691","nbr.val",100,"F116im","PC1","fprinM "
"4692","nbr.null",0,"F116im","PC1","fprinM "
"4693","nbr.na",0,"F116im","PC1","fprinM "
"4694","min",0.610390330280351,"F116im","PC1","fprinM "
"4695","max",0.690201622875464,"F116im","PC1","fprinM "
"4696","range",0.0798112925951131,"F116im","PC1","fprinM "
"4697","sum",64.7241251666716,"F116im","PC1","fprinM "
"4698","median",0.647794700596276,"F116im","PC1","fprinM "
"4699","mean",0.647241251666716,"F116im","PC1","fprinM "
"4700","SE.mean",0.00165184536667043,"F116im","PC1","fprinM "
"4701","CI.mean.0.95",0.00327761957794695,"F116im","PC1","fprinM "
"4702","var",0.000272859311539057,"F116im","PC1","fprinM "
"4703","std.dev",0.0165184536667043,"F116im","PC1","fprinM "
"4704","coef.var",0.0255213239640821,"F116im","PC1","fprinM "
"4705","nbr.val",100,"F116im","PC1","fprinW "
"4706","nbr.null",0,"F116im","PC1","fprinW "
"4707","nbr.na",0,"F116im","PC1","fprinW "
"4708","min",0.605820766815152,"F116im","PC1","fprinW "
"4709","max",0.707415156969974,"F116im","PC1","fprinW "
"4710","range",0.101594390154822,"F116im","PC1","fprinW "
"4711","sum",66.8219009900925,"F116im","PC1","fprinW "
"4712","median",0.669585978810455,"F116im","PC1","fprinW "
"4713","mean",0.668219009900925,"F116im","PC1","fprinW "
"4714","SE.mean",0.0016985830719351,"F116im","PC1","fprinW "
"4715","CI.mean.0.95",0.00337035732501135,"F116im","PC1","fprinW "
"4716","var",0.000288518445226447,"F116im","PC1","fprinW "
"4717","std.dev",0.016985830719351,"F116im","PC1","fprinW "
"4718","coef.var",0.0254195562647483,"F116im","PC1","fprinW "
"4719","nbr.val",100,"F116im","PC1","fprind "
"4720","nbr.null",0,"F116im","PC1","fprind "
"4721","nbr.na",0,"F116im","PC1","fprind "
"4722","min",0.600277686577663,"F116im","PC1","fprind "
"4723","max",0.702194357792677,"F116im","PC1","fprind "
"4724","range",0.101916671215014,"F116im","PC1","fprind "
"4725","sum",66.5048931527677,"F116im","PC1","fprind "
"4726","median",0.66632583605805,"F116im","PC1","fprind "
"4727","mean",0.665048931527677,"F116im","PC1","fprind "
"4728","SE.mean",0.00164194256737284,"F116im","PC1","fprind "
"4729","CI.mean.0.95",0.00325797027571251,"F116im","PC1","fprind "
"4730","var",0.000269597539455092,"F116im","PC1","fprind "
"4731","std.dev",0.0164194256737284,"F116im","PC1","fprind "
"4732","coef.var",0.0246890490238237,"F116im","PC1","fprind "
"4733","nbr.val",100,"F116im","PC1~2","ADD "
"4734","nbr.null",0,"F116im","PC1~2","ADD "
"4735","nbr.na",0,"F116im","PC1~2","ADD "
"4736","min",0.617755351329831,"F116im","PC1~2","ADD "
"4737","max",0.685187303065842,"F116im","PC1~2","ADD "
"4738","range",0.067431951736011,"F116im","PC1~2","ADD "
"4739","sum",65.2746720341349,"F116im","PC1~2","ADD "
"4740","median",0.654407021799172,"F116im","PC1~2","ADD "
"4741","mean",0.652746720341349,"F116im","PC1~2","ADD "
"4742","SE.mean",0.00116662980960998,"F116im","PC1~2","ADD "
"4743","CI.mean.0.95",0.00231484664445416,"F116im","PC1~2","ADD "
"4744","var",0.000136102511267062,"F116im","PC1~2","ADD "
"4745","std.dev",0.0116662980960998,"F116im","PC1~2","ADD "
"4746","coef.var",0.0178726261389701,"F116im","PC1~2","ADD "
"4747","nbr.val",100,"F116im","PC1~2","AIL "
"4748","nbr.null",0,"F116im","PC1~2","AIL "
"4749","nbr.na",0,"F116im","PC1~2","AIL "
"4750","min",0.378217757002083,"F116im","PC1~2","AIL "
"4751","max",0.53172704198949,"F116im","PC1~2","AIL "
"4752","range",0.153509284987407,"F116im","PC1~2","AIL "
"4753","sum",44.5618573701077,"F116im","PC1~2","AIL "
"4754","median",0.443529725445095,"F116im","PC1~2","AIL "
"4755","mean",0.445618573701077,"F116im","PC1~2","AIL "
"4756","SE.mean",0.0025717336967425,"F116im","PC1~2","AIL "
"4757","CI.mean.0.95",0.00510287759604247,"F116im","PC1~2","AIL "
"4758","var",0.000661381420696085,"F116im","PC1~2","AIL "
"4759","std.dev",0.025717336967425,"F116im","PC1~2","AIL "
"4760","coef.var",0.0577115463429411,"F116im","PC1~2","AIL "
"4761","nbr.val",100,"F116im","PC1~2","Bcirc_cm "
"4762","nbr.null",0,"F116im","PC1~2","Bcirc_cm "
"4763","nbr.na",0,"F116im","PC1~2","Bcirc_cm "
"4764","min",0.217727143816998,"F116im","PC1~2","Bcirc_cm "
"4765","max",0.391957014311885,"F116im","PC1~2","Bcirc_cm "
"4766","range",0.174229870494887,"F116im","PC1~2","Bcirc_cm "
"4767","sum",33.0295919630356,"F116im","PC1~2","Bcirc_cm "
"4768","median",0.332910392560206,"F116im","PC1~2","Bcirc_cm "
"4769","mean",0.330295919630356,"F116im","PC1~2","Bcirc_cm "
"4770","SE.mean",0.00301097297095833,"F116im","PC1~2","Bcirc_cm "
"4771","CI.mean.0.95",0.00597442360974404,"F116im","PC1~2","Bcirc_cm "
"4772","var",0.000906595823184165,"F116im","PC1~2","Bcirc_cm "
"4773","std.dev",0.0301097297095833,"F116im","PC1~2","Bcirc_cm "
"4774","coef.var",0.0911598597502507,"F116im","PC1~2","Bcirc_cm "
"4775","nbr.val",100,"F116im","PC1~2","CCirc_cm "
"4776","nbr.null",0,"F116im","PC1~2","CCirc_cm "
"4777","nbr.na",0,"F116im","PC1~2","CCirc_cm "
"4778","min",0.219166899481448,"F116im","PC1~2","CCirc_cm "
"4779","max",0.348094578317229,"F116im","PC1~2","CCirc_cm "
"4780","range",0.128927678835781,"F116im","PC1~2","CCirc_cm "
"4781","sum",29.0905186844478,"F116im","PC1~2","CCirc_cm "
"4782","median",0.293975264253131,"F116im","PC1~2","CCirc_cm "
"4783","mean",0.290905186844478,"F116im","PC1~2","CCirc_cm "
"4784","SE.mean",0.00291783728979342,"F116im","PC1~2","CCirc_cm "
"4785","CI.mean.0.95",0.00578962221237908,"F116im","PC1~2","CCirc_cm "
"4786","var",0.000851377444970903,"F116im","PC1~2","CCirc_cm "
"4787","std.dev",0.0291783728979342,"F116im","PC1~2","CCirc_cm "
"4788","coef.var",0.100302002911806,"F116im","PC1~2","CCirc_cm "
"4789","nbr.val",100,"F116im","PC1~2","CmDW.V "
"4790","nbr.null",0,"F116im","PC1~2","CmDW.V "
"4791","nbr.na",0,"F116im","PC1~2","CmDW.V "
"4792","min",0.32400542265763,"F116im","PC1~2","CmDW.V "
"4793","max",0.489692209523237,"F116im","PC1~2","CmDW.V "
"4794","range",0.165686786865607,"F116im","PC1~2","CmDW.V "
"4795","sum",43.7214398001414,"F116im","PC1~2","CmDW.V "
"4796","median",0.443883952200214,"F116im","PC1~2","CmDW.V "
"4797","mean",0.437214398001414,"F116im","PC1~2","CmDW.V "
"4798","SE.mean",0.00356966301761504,"F116im","PC1~2","CmDW.V "
"4799","CI.mean.0.95",0.00708298587100289,"F116im","PC1~2","CmDW.V "
"4800","var",0.00127424940593285,"F116im","PC1~2","CmDW.V "
"4801","std.dev",0.0356966301761504,"F116im","PC1~2","CmDW.V "
"4802","coef.var",0.0816455961636355,"F116im","PC1~2","CmDW.V "
"4803","nbr.val",100,"F116im","PC1~2","CmDW_g "
"4804","nbr.null",0,"F116im","PC1~2","CmDW_g "
"4805","nbr.na",0,"F116im","PC1~2","CmDW_g "
"4806","min",0.260902485491806,"F116im","PC1~2","CmDW_g "
"4807","max",0.455257995696964,"F116im","PC1~2","CmDW_g "
"4808","range",0.194355510205158,"F116im","PC1~2","CmDW_g "
"4809","sum",36.6720408917284,"F116im","PC1~2","CmDW_g "
"4810","median",0.374457746377988,"F116im","PC1~2","CmDW_g "
"4811","mean",0.366720408917284,"F116im","PC1~2","CmDW_g "
"4812","SE.mean",0.00373494212752707,"F116im","PC1~2","CmDW_g "
"4813","CI.mean.0.95",0.00741093548263345,"F116im","PC1~2","CmDW_g "
"4814","var",0.00139497926959764,"F116im","PC1~2","CmDW_g "
"4815","std.dev",0.0373494212752707,"F116im","PC1~2","CmDW_g "
"4816","coef.var",0.101847130312551,"F116im","PC1~2","CmDW_g "
"4817","nbr.val",100,"F116im","PC1~2","CmD_BI_mm "
"4818","nbr.null",0,"F116im","PC1~2","CmD_BI_mm "
"4819","nbr.na",0,"F116im","PC1~2","CmD_BI_mm "
"4820","min",0.42188605901221,"F116im","PC1~2","CmD_BI_mm "
"4821","max",0.561665941187394,"F116im","PC1~2","CmD_BI_mm "
"4822","range",0.139779882175184,"F116im","PC1~2","CmD_BI_mm "
"4823","sum",51.2156970188148,"F116im","PC1~2","CmD_BI_mm "
"4824","median",0.518609891954366,"F116im","PC1~2","CmD_BI_mm "
"4825","mean",0.512156970188148,"F116im","PC1~2","CmD_BI_mm "
"4826","SE.mean",0.00304203809377089,"F116im","PC1~2","CmD_BI_mm "
"4827","CI.mean.0.95",0.00603606355303183,"F116im","PC1~2","CmD_BI_mm "
"4828","var",0.000925399576395323,"F116im","PC1~2","CmD_BI_mm "
"4829","std.dev",0.0304203809377089,"F116im","PC1~2","CmD_BI_mm "
"4830","coef.var",0.0593965965679107,"F116im","PC1~2","CmD_BI_mm "
"4831","nbr.val",100,"F116im","PC1~2","CmD_LI_mm "
"4832","nbr.null",0,"F116im","PC1~2","CmD_LI_mm "
"4833","nbr.na",0,"F116im","PC1~2","CmD_LI_mm "
"4834","min",0.159869618481234,"F116im","PC1~2","CmD_LI_mm "
"4835","max",0.39372807532614,"F116im","PC1~2","CmD_LI_mm "
"4836","range",0.233858456844906,"F116im","PC1~2","CmD_LI_mm "
"4837","sum",30.8532211852964,"F116im","PC1~2","CmD_LI_mm "
"4838","median",0.318391508174109,"F116im","PC1~2","CmD_LI_mm "
"4839","mean",0.308532211852964,"F116im","PC1~2","CmD_LI_mm "
"4840","SE.mean",0.00479475362866948,"F116im","PC1~2","CmD_LI_mm "
"4841","CI.mean.0.95",0.00951383142868646,"F116im","PC1~2","CmD_LI_mm "
"4842","var",0.00229896623596391,"F116im","PC1~2","CmD_LI_mm "
"4843","std.dev",0.0479475362866948,"F116im","PC1~2","CmD_LI_mm "
"4844","coef.var",0.155405284909263,"F116im","PC1~2","CmD_LI_mm "
"4845","nbr.val",100,"F116im","PC1~2","CmN. "
"4846","nbr.null",0,"F116im","PC1~2","CmN. "
"4847","nbr.na",0,"F116im","PC1~2","CmN. "
"4848","min",0.464573048086977,"F116im","PC1~2","CmN. "
"4849","max",0.634213239736015,"F116im","PC1~2","CmN. "
"4850","range",0.169640191649038,"F116im","PC1~2","CmN. "
"4851","sum",58.3794212245878,"F116im","PC1~2","CmN. "
"4852","median",0.591077788636992,"F116im","PC1~2","CmN. "
"4853","mean",0.583794212245878,"F116im","PC1~2","CmN. "
"4854","SE.mean",0.00354442626965801,"F116im","PC1~2","CmN. "
"4855","CI.mean.0.95",0.00703291068790363,"F116im","PC1~2","CmN. "
"4856","var",0.00125629575810418,"F116im","PC1~2","CmN. "
"4857","std.dev",0.0354442626965801,"F116im","PC1~2","CmN. "
"4858","coef.var",0.0607136246867277,"F116im","PC1~2","CmN. "
"4859","nbr.val",100,"F116im","PC1~2","Cml_cm "
"4860","nbr.null",0,"F116im","PC1~2","Cml_cm "
"4861","nbr.na",0,"F116im","PC1~2","Cml_cm "
"4862","min",0.0858607716625728,"F116im","PC1~2","Cml_cm "
"4863","max",0.361371306345637,"F116im","PC1~2","Cml_cm "
"4864","range",0.275510534683064,"F116im","PC1~2","Cml_cm "
"4865","sum",27.5871767115821,"F116im","PC1~2","Cml_cm "
"4866","median",0.284566387359189,"F116im","PC1~2","Cml_cm "
"4867","mean",0.275871767115821,"F116im","PC1~2","Cml_cm "
"4868","SE.mean",0.00559267377225177,"F116im","PC1~2","Cml_cm "
"4869","CI.mean.0.95",0.0110970781035947,"F116im","PC1~2","Cml_cm "
"4870","var",0.00312779999228329,"F116im","PC1~2","Cml_cm "
"4871","std.dev",0.0559267377225178,"F116im","PC1~2","Cml_cm "
"4872","coef.var",0.202727297204856,"F116im","PC1~2","Cml_cm "
"4873","nbr.val",100,"F116im","PC1~2","FD "
"4874","nbr.null",0,"F116im","PC1~2","FD "
"4875","nbr.na",0,"F116im","PC1~2","FD "
"4876","min",0.489494551481867,"F116im","PC1~2","FD "
"4877","max",0.560469483605955,"F116im","PC1~2","FD "
"4878","range",0.0709749321240881,"F116im","PC1~2","FD "
"4879","sum",52.8470523773129,"F116im","PC1~2","FD "
"4880","median",0.528513646119108,"F116im","PC1~2","FD "
"4881","mean",0.528470523773129,"F116im","PC1~2","FD "
"4882","SE.mean",0.00140402459496732,"F116im","PC1~2","FD "
"4883","CI.mean.0.95",0.0027858894017784,"F116im","PC1~2","FD "
"4884","var",0.000197128506327314,"F116im","PC1~2","FD "
"4885","std.dev",0.0140402459496732,"F116im","PC1~2","FD "
"4886","coef.var",0.0265676992719099,"F116im","PC1~2","FD "
"4887","nbr.val",100,"F116im","PC1~2","FD_1 "
"4888","nbr.null",0,"F116im","PC1~2","FD_1 "
"4889","nbr.na",0,"F116im","PC1~2","FD_1 "
"4890","min",0.593798854329524,"F116im","PC1~2","FD_1 "
"4891","max",0.686427017202924,"F116im","PC1~2","FD_1 "
"4892","range",0.0926281628734,"F116im","PC1~2","FD_1 "
"4893","sum",63.4921046971891,"F116im","PC1~2","FD_1 "
